dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
credit,abrupt_group_mag1.0,xgb,global_std,DI_star,-0.5534936598608741,0.1333018162239902,-0.9832595101433281,0.007662454304739361,20
credit,abrupt_group_mag1.0,xgb,global_std,AOD_star,-0.5844360902255639,0.14300212271311888,-0.9862075828915497,0.0043978787815164575,20
credit,abrupt_group_mag1.0,xgb,global_std,BalAcc,-0.4166917293233082,0.21686999914445582,-0.4391415855044973,0.15221882686148946,20
credit,abrupt_group_mag1.0,xgb,subgroup_violation_diff,DI_star,0.2237189692317157,0.5327754269415858,0.38647797048940796,0.874906768224263,20
credit,abrupt_group_mag1.0,xgb,subgroup_violation_diff,AOD_star,0.2354135338345865,0.5547562807796802,0.3875183715008119,0.8794068598990987,20
credit,abrupt_group_mag1.0,xgb,subgroup_violation_diff,BalAcc,0.18323308270676691,0.4107725376353578,0.19776189474204825,0.4324422899871527,20
credit,abrupt_group_mag1.0,xgb,max_subgroup_deviation,DI_star,-0.5657866808278035,0.11805726596163858,-0.9746565814239302,0.010693383145794539,20
credit,abrupt_group_mag1.0,xgb,max_subgroup_deviation,AOD_star,-0.5941353383458646,0.11717547587982048,-0.9785027978578782,0.006499167540481039,20
credit,abrupt_group_mag1.0,xgb,max_subgroup_deviation,BalAcc,-0.40827067669172923,0.20274642078842708,-0.44863874618553545,0.1534335106766718,20
credit,abrupt_group_mag1.0,xgb,assignment_proportion_drift,DI_star,-0.5029187168714412,0.14512171986091918,-0.9348542728975984,0.028151034717222884,20
credit,abrupt_group_mag1.0,xgb,assignment_proportion_drift,AOD_star,-0.5164070955305301,0.11473487749652592,-0.9358197983967956,0.026753437888827912,20
credit,abrupt_group_mag1.0,xgb,assignment_proportion_drift,BalAcc,-0.3215164796352636,0.20319554814537477,-0.4115662461508031,0.16268688176570006,20
credit,abrupt_group_mag1.0,xgb,ks_statistic,DI_star,-0.5330003987787252,0.10136515086619506,-0.9776708251760395,0.007416698347391847,20
credit,abrupt_group_mag1.0,xgb,ks_statistic,AOD_star,-0.5781203007518796,0.12688421601539926,-0.9809118855255509,0.005550657369345053,20
credit,abrupt_group_mag1.0,xgb,ks_statistic,BalAcc,-0.4130827067669173,0.21341948648571563,-0.4423563095126788,0.15492700210134783,20
credit,abrupt_group_mag1.0,xgb,kl_divergence,DI_star,-0.5469452642336038,0.07893502333194084,-0.8758932596934967,0.043142343917847305,20
credit,abrupt_group_mag1.0,xgb,kl_divergence,AOD_star,-0.5662406015037593,0.09988005130198112,-0.875820073927469,0.045214629322183765,20
credit,abrupt_group_mag1.0,xgb,kl_divergence,BalAcc,-0.30067669172932326,0.20082169099583036,-0.3704674975129882,0.1734317556747917,20
credit,abrupt_group_mag1.0,xgb,per_subgroup_ewma[min_neg],DI_star,-0.5205758078710463,0.19473363630978135,-0.7055604275324282,0.23821390826937933,20
credit,abrupt_group_mag1.0,xgb,per_subgroup_ewma[min_neg],AOD_star,-0.48577007993562676,0.12652111752645107,-0.7015145817773055,0.22931831354999252,20
